Record ID	Book	Habitat	WGS_cont	WGS_contsub	WGS_province1	WGS_province2			
35524	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35524	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35525	A Field Guide to Western Butterflies (Peterson Field Guides)	desert mountains	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35525	A Field Guide to Western Butterflies (Peterson Field Guides)	desert mountains	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35526	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35526	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35527	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35527	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35528	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35528	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35529	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35529	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35530	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35530	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35531	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35531	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35532	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35532	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35533	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35533	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35534	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35534	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35535	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35535	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35536	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35536	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35537	A Field Guide to Western Butterflies (Peterson Field Guides)	"They are richest in the tropics.Males of most species patrol in search of mates, while males of one group, represented by the Black, Old World, Anise, and Indra Swallowtails in our area, perch on hilltops or ridges instead of patrolling."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35537	A Field Guide to Western Butterflies (Peterson Field Guides)	"They are richest in the tropics.Males of most species patrol in search of mates, while males of one group, represented by the Black, Old World, Anise, and Indra Swallowtails in our area, perch on hilltops or ridges instead of patrolling."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35538	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35538	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35539	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35539	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35540	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35540	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35541	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35541	A Field Guide to Western Butterflies (Peterson Field Guides)	perch on hilltops or ridges instead of patrolling	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35542	A Field Guide to Western Butterflies (Peterson Field Guides)	flies only above timberline in Calif.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35542	A Field Guide to Western Butterflies (Peterson Field Guides)	flies only above timberline in Calif.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35543	A Field Guide to Western Butterflies (Peterson Field Guides)	found mainly below timberline	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35543	A Field Guide to Western Butterflies (Peterson Field Guides)	found mainly below timberline	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35544	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35544	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35545	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35545	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35546	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35546	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35547	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35547	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35548	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35548	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35549	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35549	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35550	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35550	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35551	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35551	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35552	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35552	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35553	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35553	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35554	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35554	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35555	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35555	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35556	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35556	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35557	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35557	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35558	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35558	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35559	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35559	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35560	A Field Guide to Western Butterflies (Peterson Field Guides)	Most species are found in the tropics. Males of our species patrol likely environments in search of receptive females.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35560	A Field Guide to Western Butterflies (Peterson Field Guides)	Most species are found in the tropics. Males of our species patrol likely environments in search of receptive females.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35561	A Field Guide to Western Butterflies (Peterson Field Guides)	"The males of almost all our species patrol open, sunny habitats in search of receptive females, although males of some tropical whites, e.g., Mexican Dartwhite, perch along ravines."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35561	A Field Guide to Western Butterflies (Peterson Field Guides)	"The males of almost all our species patrol open, sunny habitats in search of receptive females, although males of some tropical whites, e.g., Mexican Dartwhite, perch along ravines."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35562	A Field Guide to Western Butterflies (Peterson Field Guides)	"males of some tropical whites, e.g., Mexican Dartwhite, perch along ravines."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35562	A Field Guide to Western Butterflies (Peterson Field Guides)	"males of some tropical whites, e.g., Mexican Dartwhite, perch along ravines."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35563	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35563	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35564	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35564	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35565	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35565	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35566	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35566	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35567	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35567	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35568	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35568	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35569	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35569	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35570	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35570	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35571	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35571	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35572	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35572	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35573	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35573	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35574	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35574	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35575	A Field Guide to Western Butterflies (Peterson Field Guides)	"This is  a predominantly temperate group, with most species found in mountainous or alpine habitats.You can find most species in western mountains and the Arctic.alfalfa and clover fields"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35575	A Field Guide to Western Butterflies (Peterson Field Guides)	"This is  a predominantly temperate group, with most species found in mountainous or alpine habitats.You can find most species in western mountains and the Arctic.alfalfa and clover fields"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35576	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35576	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35577	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35577	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35578	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35578	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35579	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35579	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35580	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35580	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35581	A Field Guide to Western Butterflies (Peterson Field Guides)	"Most coppers are found in sunny, open habitats throughout the temperate zone,One isolated species, Lycaena pyrrhias, lives on volcanos in Guatemala."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35581	A Field Guide to Western Butterflies (Peterson Field Guides)	"Most coppers are found in sunny, open habitats throughout the temperate zone,One isolated species, Lycaena pyrrhias, lives on volcanos in Guatemala."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35582	A Field Guide to Western Butterflies (Peterson Field Guides)	lives on volcanos in Guatemala.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35582	A Field Guide to Western Butterflies (Peterson Field Guides)	lives on volcanos in Guatemala.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35583	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35583	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35584	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35584	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35585	A Field Guide to Western Butterflies (Peterson Field Guides)	Montane meadows	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35585	A Field Guide to Western Butterflies (Peterson Field Guides)	Montane meadows	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35586	A Field Guide to Western Butterflies (Peterson Field Guides)	"sagebrush flats, and alpine rock slides"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35586	A Field Guide to Western Butterflies (Peterson Field Guides)	"sagebrush flats, and alpine rock slides"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35587	A Field Guide to Western Butterflies (Peterson Field Guides)	mountains	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35587	A Field Guide to Western Butterflies (Peterson Field Guides)	mountains	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35588	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35588	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35589	A Field Guide to Western Butterflies (Peterson Field Guides)	"Open fields, flats, and slopes, usually in mountains or intervening valleysMales… patrol… in contrast to males of most other coppers, who take up perches while awaiting females."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35589	A Field Guide to Western Butterflies (Peterson Field Guides)	"Open fields, flats, and slopes, usually in mountains or intervening valleysMales… patrol… in contrast to males of most other coppers, who take up perches while awaiting females."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35590	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35590	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35591	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical habitats throughout the world	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35591	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical habitats throughout the world	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35592	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35592	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35593	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35593	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35594	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35594	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35595	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35595	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35596	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35596	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35597	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35597	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35598	A Field Guide to Western Butterflies (Peterson Field Guides)	oftenfound in higher mountainous terrain	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35598	A Field Guide to Western Butterflies (Peterson Field Guides)	oftenfound in higher mountainous terrain	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35599	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35599	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35600	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35600	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35601	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35601	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35602	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35602	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35603	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35603	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35604	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35604	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35605	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35605	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35606	A Field Guide to Western Butterflies (Peterson Field Guides)	usually perches on catclaw acacia	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35606	A Field Guide to Western Butterflies (Peterson Field Guides)	usually perches on catclaw acacia	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35607	A Field Guide to Western Butterflies (Peterson Field Guides)	"Adults are usually found near their host plants, and they do not fly long distances."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35607	A Field Guide to Western Butterflies (Peterson Field Guides)	"Adults are usually found near their host plants, and they do not fly long distances."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35608	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35608	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35609	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35609	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35610	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35610	A Field Guide to Western Butterflies (Peterson Field Guides)	tropical and subtropical	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35611	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35611	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35612	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35612	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35613	A Field Guide to Western Butterflies (Peterson Field Guides)	"The adults are closely associated with their wild buckwheat caterpillar hosts where they nectar, mate, and lay eggs."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35613	A Field Guide to Western Butterflies (Peterson Field Guides)	"The adults are closely associated with their wild buckwheat caterpillar hosts where they nectar, mate, and lay eggs."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35614	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35614	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35615	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35615	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35616	A Field Guide to Western Butterflies (Peterson Field Guides)	found on varieties of sulphur-flower	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35616	A Field Guide to Western Butterflies (Peterson Field Guides)	found on varieties of sulphur-flower	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35617	A Field Guide to Western Butterflies (Peterson Field Guides)	desert	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
